是的1,是的2,不是1,不是2,是1,是2,否1,否2,对1,对2,错1,错2,同意1,同意2,反对1,反对2,正确1,正确2,错误1,错误2,
0.901170469821929,0.9027551129634354,0.09882953017807099,0.09724488703656464,0.7901823371281751,0.7932400213338406,0.20981766287182485,0.20675997866615928,0.8609157772812283,0.8358412033629828,0.13908422271877177,0.1641587966370171,0.7315703494804144,0.7839884808896022,0.2684296505195856,0.21601151911039787,0.8704994572274146,0.8862455418695527,0.1295005427725854,0.11375445813044731,
0.8969108327270063,0.9053138577002605,0.10308916727299362,0.09468614229973941,0.7259824566584472,0.7450497722125456,0.2740175433415528,0.2549502277874543,0.8660318439657906,0.8947076956617105,0.1339681560342094,0.10529230433828955,0.7825148127670517,0.8178332030707482,0.21748518723294827,0.1821667969292517,0.8210441078937047,0.8634939511077989,0.17895589210629526,0.13650604889220108,
0.8939877769246939,0.8950723908178124,0.10601222307530606,0.10492760918218756,0.7954201485991552,0.8011031187860846,0.20457985140084484,0.19889688121391544,0.9074581655787606,0.9010727982301675,0.09254183442123945,0.0989272017698325,0.8158853547828785,0.8512945803036683,0.18411464521712156,0.14870541969633164,0.9045007156018625,0.9191278143658983,0.09549928439813751,0.08087218563410165,
0.8958286631179424,0.8938583317619019,0.1041713368820576,0.10614166823809813,0.7961921650157038,0.8006227761487698,0.20380783498429625,0.19937722385123013,0.8835936061396213,0.8795152048490215,0.11640639386037864,0.12048479515097855,0.8316298138895888,0.849638757095681,0.16837018611041119,0.15036124290431896,0.8835936145968041,0.8930609308778623,0.11640638540319598,0.1069390691221377,
0.8258293967195284,0.8938890820845211,0.17417060328047163,0.10611091791547883,0.6668434861139921,0.7067711321445761,0.333156513886008,0.29322886785542396,0.8079325928769554,0.7642665868186891,0.19206740712304463,0.23573341318131086,0.7933907720688643,0.7689260822755642,0.20660922793113573,0.23107391772443572,0.9244455261054968,0.9372618447298927,0.07555447389450323,0.06273815527010732,
0.8549485264149491,0.8751611556869844,0.1450514735850509,0.12483884431301559,0.6469503341248173,0.6893722853682999,0.35304966587518266,0.31062771463170014,0.8065819833563336,0.7948098751875348,0.19341801664366648,0.2051901248124652,0.8490834388967815,0.7843558336118904,0.15091656110321847,0.21564416638810957,0.9438097450319662,0.8813428456702104,0.05619025496803374,0.11865715432978959,
0.8482985358020134,0.8640468868588977,0.15170146419798658,0.13595311314110226,0.7335322281331977,0.7402406995837157,0.26646777186680237,0.25975930041628414,0.8462815489494676,0.8771965495168901,0.15371845105053245,0.12280345048310998,0.7531439283954898,0.6640562938625203,0.2468560716045102,0.33594370613747965,0.9155072486415005,0.840550089722932,0.08449275135849953,0.159449910277068,
0.77598012967141,0.871666269039574,0.22401987032859005,0.12833373096042602,0.656074987191109,0.7429379106540287,0.34392501280889093,0.25706208934597125,0.7043408846186195,0.7704647919679048,0.2956591153813805,0.22953520803209512,0.5162701109705413,0.5222290843956306,0.4837298890294586,0.4777709156043693,0.9175000218550394,0.8947077898551663,0.08249997814496053,0.10529221014483371,
0.8562331321849878,0.8917355658616724,0.14376686781501227,0.10826443413832768,0.6246186124854002,0.6693325110303634,0.3753813875145999,0.33066748896963666,0.8279518856313868,0.86195196232798,0.17204811436861323,0.13804803767201998,0.8479678252129201,0.7591460750641221,0.1520321747870798,0.24085392493587793,0.9542701119005103,0.9486642179809329,0.045729888099489795,0.0513357820190671,
0.8173608794704064,0.869227816063112,0.18263912052959358,0.13077218393688803,0.7149120848329139,0.7921726565202111,0.2850879151670861,0.20782734347978904,0.7499021264388547,0.764266606972218,0.2500978735611453,0.23573339302778198,0.7619127398008042,0.7070451218283142,0.23808726019919577,0.29295487817168575,0.9045006746601058,0.8223160426606996,0.09549932533989429,0.1776839573393004,
0.7710603039879155,0.8244276567793158,0.22893969601208458,0.17557234322068413,0.6227342722985386,0.7173441479058595,0.37726572770146144,0.28265585209414046,0.830410880893421,0.7983265313263039,0.16958911910657898,0.2016734686736961,0.7890892899341183,0.7547543756444439,0.2109107100658817,0.24524562435555608,0.9280038537237556,0.8942981581290833,0.07199614627624443,0.10570184187091672,
0.8196100731341077,0.8646202254458301,0.18038992686589223,0.13537977455416994,0.6134629258419949,0.6817849703594093,0.38653707415800503,0.3182150296405906,0.7912481064813919,0.8017978681471046,0.2087518935186081,0.1982021318528953,0.8399675506683154,0.7474521761340936,0.16003244933168465,0.2525478238659063,0.9421765706030301,0.9314070816631213,0.057823429396969904,0.06859291833687875,
0.8342040359288043,0.8617110950277052,0.16579596407119573,0.1382889049722948,0.7601215276523307,0.8104323417584068,0.23987847234766937,0.18956765824159313,0.8588239003165979,0.8285692544289835,0.14117609968340208,0.1714307455710165,0.6755744359010455,0.6523398090666916,0.32442556409895446,0.3476601909333083,0.9213576880582722,0.8393832127305352,0.07864231194172776,0.16061678726946482,
0.8459260690712886,0.8990900046968411,0.15407393092871133,0.10090999530315893,0.692303092300639,0.7067858165585846,0.307696907699361,0.2932141834414155,0.8045424106294521,0.7115199766219156,0.19545758937054786,0.2884800233780845,0.7251300087433196,0.8086050267441944,0.2748699912566804,0.1913949732558056,0.8660317936136914,0.949085314591298,0.1339682063863086,0.050914685408702066,
0.8601939632514035,0.8676302909822147,0.13980603674859646,0.1323697090177854,0.6551161057145024,0.7085714180978984,0.34488389428549765,0.2914285819021016,0.7854548648642914,0.8038590075449762,0.2145451351357086,0.1961409924550238,0.7693113452052998,0.7969255296365038,0.2306886547947003,0.20307447036349627,0.8685297820192848,0.8767281440209285,0.1314702179807152,0.12327185597907153,
0.8593058130034527,0.8582843558837614,0.14069418699654737,0.14171564411623863,0.7390052795323647,0.7511999364535362,0.2609947204676352,0.2488000635464638,0.8210441022539351,0.8660318033557882,0.17895589774606485,0.13396819664421178,0.7255622367260708,0.7229619350788768,0.27443776327392916,0.2770380649211231,0.8260891329260704,0.8376198959732749,0.1739108670739296,0.16238010402672512,
0.8176855486501146,0.8725054322458056,0.18231445134988547,0.12749456775419443,0.6553185379341655,0.7094608921180182,0.3446814620658346,0.2905391078819819,0.6840763069725896,0.7787988464666746,0.31592369302741036,0.22120115353332537,0.5540413942741986,0.6021655696395247,0.44595860572580137,0.3978344303604753,0.84963887898841,0.8771966051636672,0.15036112101159,0.12280339483633287,
0.8926876853520167,0.8847615134137954,0.10731231464798331,0.11523848658620466,0.5981098341543151,0.6638721270672396,0.4018901658456848,0.33612787293276025,0.8645139390386517,0.8660318518995332,0.13548606096134833,0.1339681481004667,0.7194713783959568,0.7634837509835498,0.28052862160404324,0.2365162490164502,0.953217025306992,0.9519427171599497,0.04678297469300798,0.04805728284005027,
0.8513382144764047,0.8445230723652482,0.14866178552359538,0.15547692763475182,0.6923644916942352,0.8217113815856752,0.30763550830576475,0.1782886184143248,0.6943026801826276,0.7839884858645096,0.3056973198173724,0.21601151413549038,0.7216562535285881,0.7490872135694241,0.2783437464714119,0.25091278643057585,0.8126031578764341,0.7948098777344844,0.1873968421235659,0.2051901222655156,
0.8020426750966866,0.822081804071333,0.19795732490331336,0.17791819592866695,0.6569481377089033,0.7457357515920948,0.34305186229109674,0.2542642484079052,0.8165365649614681,0.8382094169433925,0.18346343503853194,0.16179058305660748,0.7453983858462023,0.7894501476562834,0.2546016141537976,0.21054985234371662,0.8451489352434657,0.877196504914314,0.15485106475653432,0.12280349508568603,
0.8311435038244083,0.8558383033132617,0.16885649617559176,0.14416169668673826,0.6081244054070248,0.6952317847362625,0.39187559459297505,0.30476821526373743,0.7832525504660106,0.8045424347400609,0.21674744953398944,0.1954575652599391,0.7449862162097374,0.7689259126172739,0.2550137837902626,0.23107408738272603,0.8748395594850097,0.9311292719148537,0.12516044051499028,0.06887072808514624,
0.8580395667292252,0.855215133186635,0.1419604332707748,0.14478486681336505,0.7935865730132186,0.8284696153442281,0.20641342698678145,0.1715303846557718,0.826089145239387,0.8523902334870131,0.1739108547606129,0.14760976651298688,0.6434288433140347,0.6717577214149028,0.3565711566859653,0.32824227858509725,0.8440094065043119,0.8358410923787591,0.15599059349568817,0.16415890762124086,
0.8609021630283619,0.8552213608396761,0.13909783697163816,0.14477863916032388,0.6663764168202173,0.660751589451073,0.33362358317978275,0.33924841054892696,0.8490834509713326,0.7603345232534536,0.15091654902866738,0.23966547674654637,0.718594398420632,0.7458101069195098,0.28140560157936806,0.25418989308049017,0.8785923203152882,0.9253500147951834,0.1214076796847118,0.07464998520481664,
0.882486434292697,0.8426063374009558,0.11751356570730298,0.15739366259904425,0.5988462196689077,0.6350684323139044,0.4011537803310922,0.36493156768609564,0.817833349569657,0.8165363958149231,0.182166650430343,0.18346360418507693,0.7623062277431566,0.7264256194016824,0.23769377225684338,0.2735743805983176,0.885367407012755,0.8501925667399209,0.1146325929872451,0.149807433260079,
0.8758882733615133,0.838524523096774,0.12411172663848663,0.16147547690322592,0.7241275135544879,0.6672807530659722,0.2758724864455122,0.33271924693402777,0.8507444459613164,0.888414986518594,0.14925555403868362,0.11158501348140605,0.7168355665162826,0.6016457136027514,0.2831644334837174,0.39835428639724857,0.8358412839844991,0.8152324201685828,0.1641587160155009,0.18476757983141723,
0.8214228218167811,0.8493774695072861,0.17857717818321892,0.15062253049271387,0.6314562429525574,0.6981384295994278,0.3685437570474425,0.3018615704005721,0.6821975414665757,0.7634837625692916,0.3178024585334243,0.23651623743070843,0.5593970091364323,0.5303443189856593,0.44060299086356775,0.46965568101434074,0.8440095044259991,0.8334451610189173,0.15599049557400096,0.16655483898108275,
0.8932506905667533,0.8538532790992646,0.10674930943324666,0.14614672090073544,0.5635112171745029,0.626058502627242,0.436488782825497,0.37394149737275806,0.8598730223970884,0.8790545274986862,0.1401269776029116,0.1209454725013138,0.7391715126721763,0.7412579274265156,0.2608284873278237,0.2587420725734844,0.9392728791775562,0.9407413893748636,0.0607271208224438,0.05925861062513637,
0.8772204862448031,0.832834226040432,0.12277951375519687,0.16716577395956803,0.6526855685210117,0.8007766999357329,0.34731443147898844,0.19922330006426717,0.7515265534092821,0.7681539953009889,0.24847344659071788,0.23184600469901107,0.7246971423436431,0.6503685954860365,0.2753028576563569,0.3496314045139634,0.839967560676106,0.7555568593830294,0.16003243932389397,0.24444314061697056,
0.8246022088695064,0.8014347652427657,0.17539779113049356,0.19856523475723434,0.6047234622484984,0.6994196733060414,0.39527653775150173,0.30058032669395873,0.8370287760560667,0.8340467088492475,0.1629712239439333,0.16595329115075247,0.753143911314465,0.7119653144315675,0.24685608868553502,0.28803468556843254,0.8629815981851372,0.8572377162798129,0.13701840181486286,0.14276228372018707,
0.8627464873100364,0.8192585879287669,0.13725351268996355,0.1807414120712331,0.5752052084155326,0.6268493264121207,0.4247947915844675,0.37315067358787923,0.8099450023380215,0.7926783531338116,0.1900549976619785,0.20732164686618842,0.7539502858562136,0.6919947555444608,0.24604971414378643,0.30800524445553923,0.8999059375309182,0.8999059769037161,0.10009406246908187,0.10009402309628386,
0.8653224748416305,0.8272018606585126,0.13467752515836953,0.1727981393414875,0.7581368111217583,0.7665903101190629,0.24186318887824165,0.2334096898809372,0.8304108676793501,0.8285692643573273,0.16958913232064984,0.17143073564267272,0.6765249835015034,0.6016454409356221,0.3234750164984966,0.39835455906437794,0.8640047705185582,0.8059038140589647,0.13599522948144183,0.19409618594103534,
0.7463872061144157,0.8436423036889452,0.2536127938855844,0.1563576963110548,0.7694996082529028,0.7433205577509125,0.23050039174709716,0.25667944224908745,0.655286888960281,0.704341076031769,0.34471311103971897,0.295658923968231,0.5168121896500031,0.7302898588232685,0.4831878103499969,0.2697101411767316,0.8799743038697398,0.9165090063047604,0.1200256961302602,0.08349099369523957,
0.7507856098308345,0.891669774911368,0.24921439016916552,0.10833022508863194,0.7551034539272848,0.7069951730204528,0.2448965460727151,0.2930048269795472,0.643428861660988,0.7555568736441263,0.35657113833901194,0.2444431263558737,0.5979993029505436,0.7780502551574643,0.4020006970494564,0.22194974484253568,0.8901245429811855,0.8987270272469384,0.10987545701881454,0.10127297275306152,
0.7591764769663849,0.8537220750172094,0.240823523033615,0.1462779249827906,0.7938969770023505,0.7319452323670561,0.20610302299764957,0.2680547676329439,0.7366532213513912,0.8462815527290907,0.2633467786486088,0.1537184472709093,0.5615353341738772,0.5785540014673329,0.43846466582612276,0.421445998532667,0.8393832111542988,0.8479677643130757,0.16061678884570113,0.15203223568692423,
0.7106652458651291,0.8613753919645925,0.28933475413487086,0.13862460803540752,0.7019640995972737,0.7187189716137321,0.2980359004027264,0.2812810283862679,0.6915319171266857,0.8273326797706186,0.30846808287331423,0.1726673202293813,0.2680038289101311,0.543294196137013,0.7319961710898689,0.456705803862987,0.8614345889222347,0.9103330343880455,0.1385654110777653,0.08966696561195454,
0.835829286342354,0.8950219574564438,0.16417071365764607,0.10497804254355639,0.7609870648768016,0.7429876963315761,0.2390129351231984,0.257012303668424,0.7324217883419004,0.8297987201016718,0.26757821165809964,0.17020127989832826,0.7466318419545405,0.7791725474819482,0.25336815804545954,0.2208274525180518,0.9467281773025243,0.9488751838366999,0.05327182269747568,0.051124816163300155,
0.7732772658272292,0.8729106168935277,0.22672273417277072,0.12708938310647233,0.7639806682813556,0.8169270372571865,0.23601933171864442,0.18307296274281354,0.6746224268114572,0.846845250229403,0.32537757318854277,0.15315474977059693,0.5475987453867338,0.7307170015211938,0.45240125461326613,0.26928299847880616,0.8588238953304586,0.8844835104802614,0.14117610466954145,0.11551648951973854,
0.673835473308276,0.817360331896591,0.3261645266917241,0.182639668103409,0.7669967986355253,0.7399933695144165,0.23300320136447472,0.2600066304855835,0.7358105740863594,0.805903845647013,0.26418942591364053,0.19409615435298697,0.5335863891790407,0.7642666142212557,0.46641361082095933,0.23573338577874423,0.8567057299603484,0.9078219192905983,0.14329427003965156,0.09217808070940169,
0.7192773894262743,0.8605170348876403,0.2807226105737257,0.13948296511235955,0.726488576920703,0.743001814903208,0.27351142307929704,0.25699818509679195,0.6887475310599044,0.7955169617719638,0.31125246894009556,0.20448303822803618,0.5535053217020248,0.7429194611092994,0.4464946782979752,0.25708053889070054,0.8790545792867694,0.9362331564509895,0.12094542071323061,0.06376684354901048,
0.7814464610365113,0.8756585737221639,0.2185535389634888,0.12434142627783601,0.8568446130591828,0.8249359547974061,0.14315538694081714,0.17506404520259392,0.7696963420406743,0.8629815579116427,0.23030365795932578,0.13701844208835734,0.508137456626981,0.6717578743677848,0.49186254337301905,0.32824212563221516,0.8462815638136677,0.8817959356238222,0.15371843618633224,0.11820406437617778,
0.8219120070639466,0.8348773666232494,0.17808799293605343,0.16512263337675057,0.6319878775396596,0.5993510607111107,0.3680121224603404,0.4006489392888893,0.7290057420702836,0.643428877267494,0.27099425792971643,0.3565711227325061,0.46749387644476087,0.6979749599733515,0.5325061235552392,0.3020250400266485,0.7962220643175101,0.8959280627973367,0.20377793568248986,0.10407193720266325,
0.8173834347788089,0.811118849160685,0.18261656522119107,0.18888115083931498,0.6074805223554318,0.6040153450547253,0.3925194776445681,0.3959846549452747,0.7185943926373539,0.7408414039519206,0.2814056073626461,0.25915859604807945,0.5048826491234787,0.7088400608410187,0.4951173508765213,0.2911599391589813,0.7983265386975474,0.8550999627602699,0.20167346130245256,0.14490003723973008,
0.833265931545193,0.8354962845949552,0.16673406845480693,0.16450371540504483,0.690550233839706,0.6932441084446619,0.30944976616029396,0.3067558915553381,0.7515265617785218,0.8132630928445443,0.24847343822147813,0.1867369071554557,0.45132653397170047,0.5943420164301397,0.5486734660282995,0.40565798356986027,0.7619127136304575,0.837028779310152,0.2380872863695425,0.16297122068984804,
0.8272429788955528,0.8620084168317866,0.17275702110444727,0.1379915831682134,0.5369129899201125,0.6400943565900724,0.4630870100798875,0.3599056434099277,0.58489046232261,0.7681539242913693,0.41510953767738995,0.2318460757086307,0.23651626292795846,0.46371413417239526,0.7634837370720415,0.5362858658276047,0.7681539091214211,0.8629816462747572,0.2318460908785789,0.13701835372524282,
0.8246225322484466,0.8123588193852528,0.1753774677515534,0.18764118061474716,0.551986545807443,0.5732012462715746,0.44801345419255706,0.4267987537284254,0.7854548560660115,0.8052240976909013,0.21454514393398852,0.19477590230909872,0.4278082467789508,0.6078700681322893,0.5721917532210492,0.3921299318677107,0.8965335505547911,0.9085457819195523,0.10346644944520891,0.09145421808044774,
0.8376167055608927,0.8036840792693057,0.16238329443910726,0.19631592073069426,0.6762793118854251,0.7239940308248625,0.32372068811457494,0.27600596917513753,0.5817254814230345,0.7315702576986023,0.41827451857696546,0.26842974230139777,0.378765577007687,0.6572452517965547,0.621234422992313,0.3427547482034453,0.732421786502414,0.7905303194199643,0.2675782134975861,0.2094696805800357,
0.7876366092304841,0.7949378420707884,0.21236339076951588,0.20506215792921156,0.6045732658944579,0.6819247324586588,0.39542673410554213,0.31807526754134113,0.703436286582435,0.774280191521812,0.296563713417565,0.225719808478188,0.4550912628704936,0.6547966476006772,0.5449087371295064,0.34520335239932276,0.7696963242993806,0.835841136535108,0.2303036757006194,0.164158863464892,
0.8037664913506397,0.7864652122268495,0.19623350864936032,0.21353478777315052,0.5470434291580721,0.5739734679168879,0.45295657084192786,0.42602653208311214,0.6933806975632717,0.715070504350473,0.30661930243672836,0.28492949564952696,0.46101677119694834,0.6222553546619939,0.5389832288030516,0.3777446453380061,0.78251481315067,0.894298205513959,0.21748518684933002,0.10570179448604101,
0.8491946192835914,0.8201645353592408,0.15080538071640864,0.1798354646407592,0.762113953103735,0.770559960760963,0.23788604689626505,0.22944003923903708,0.7515266385805025,0.7839885371033021,0.24847336141949747,0.21601146289669798,0.39264724187253497,0.480478681874222,0.607352758127465,0.519521318125778,0.7704648856118572,0.8382094079681477,0.2295351143881428,0.16179059203185225,
0.7885203808501989,0.7519894996157448,0.21147961914980107,0.24801050038425526,0.6325027151948471,0.6271005853197529,0.3674972848051528,0.3728994146802471,0.8038590196508093,0.7307172014757884,0.1961409803491907,0.2692827985242116,0.5679366315123411,0.7298621240827368,0.4320633684876589,0.2701378759172633,0.846281493810356,0.9387758341174316,0.15371850618964403,0.061224165882568404,
0.7935683328778758,0.7807128113693608,0.2064316671221242,0.21928718863063917,0.6248616903192666,0.6251344371503447,0.3751383096807334,0.37486556284965533,0.7704647852953174,0.8004148702091386,0.22953521470468266,0.19958512979086143,0.6109692791663878,0.7159539673023829,0.38903072083361223,0.2840460326976171,0.8440094717199177,0.8942981598164532,0.15599052828008228,0.10570184018354682,
0.7945681667987903,0.7681820905355806,0.20543183320120972,0.2318179094644194,0.6766272772009945,0.6790035361172535,0.3233727227990056,0.3209964638827465,0.8328417649397973,0.8700094244093558,0.16715823506020264,0.12999057559064423,0.6161150845898478,0.6354235343032859,0.3838849154101523,0.3645764656967141,0.7955168904815222,0.8445800209674861,0.20448310951847787,0.15541997903251398,
0.7695729856585414,0.8003105530664792,0.23042701434145865,0.19968944693352078,0.572569869346622,0.6591703007020675,0.42743013065337804,0.34082969929793255,0.6109695068056721,0.7298623311629268,0.389030493194328,0.27013766883707324,0.2902650044193123,0.4583216970962999,0.7097349955806878,0.5416783029037001,0.8145778423894071,0.8457160314444974,0.18542215761059289,0.15428396855550267,
0.8003552324844588,0.7973758878226762,0.1996447675155412,0.20262411217732376,0.5615725848547194,0.6039400571112111,0.4384274151452807,0.3960599428887889,0.8714748602484287,0.8743636260071218,0.12852513975157134,0.1256363739928782,0.6344172637239993,0.6552868803827212,0.36558273627600063,0.34471311961727885,0.9282933449303549,0.9619172603923891,0.0717066550696451,0.03808273960761084,
0.7864570496693114,0.7698074318612766,0.21354295033068857,0.23019256813872332,0.6618817119678704,0.7609948280370357,0.3381182880321297,0.23900517196296436,0.6924572133064328,0.7611245021331051,0.30754278669356716,0.2388754978668949,0.5475985929288829,0.6273424937793778,0.4524014070711171,0.37265750622062216,0.8031738154383082,0.8399674789813525,0.19682618456169174,0.16003252101864746,
0.7179381459956723,0.7134931921492856,0.28206185400432765,0.2865068078507143,0.5886972967497651,0.6976897386297546,0.4113027032502348,0.3023102613702456,0.7735205827951429,0.7933907660365509,0.22647941720485706,0.20660923396344916,0.5593967571744884,0.674145809181886,0.4406032428255116,0.32585419081811395,0.8451489400581558,0.879054577456542,0.1548510599418442,0.12094542254345796,
0.7429423058684529,0.7644324198000715,0.2570576941315471,0.23556758019992846,0.5653339300232213,0.62292713981403,0.43466606997677876,0.3770728601859701,0.7704647797911351,0.7839884622813643,0.22953522020886483,0.21601153771863568,0.5764360178915223,0.6626024708409939,0.4235639821084777,0.33739752915900606,0.87388606820498,0.9412234135382578,0.12611393179501998,0.05877658646174225,
0.7856160079558516,0.7728288565254093,0.21438399204414837,0.22717114347459055,0.753769767119142,0.7742987673390471,0.24623023288085788,0.22570123266095285,0.7626991298380739,0.8248385333629553,0.23730087016192616,0.17516146663704463,0.5838365626717064,0.5732538583862592,0.4161634373282936,0.4267461416137408,0.8158853546169039,0.8518432989950545,0.1841146453830961,0.14815670100494555,
0.8236921885432978,0.8525455138768486,0.17630781145670216,0.14745448612315143,0.6394687513939494,0.6871829083547333,0.36053124860605057,0.31281709164526683,0.6793677767732962,0.7391715258644621,0.32063222322670387,0.2608284741355379,0.6349207614263768,0.7097348056078824,0.3650792385736232,0.2902651943921176,0.8462816246991446,0.9322342694743834,0.15371837530085541,0.06776573052561659,
0.8098141041392194,0.8331408647196316,0.1901858958607805,0.16685913528036841,0.5668592974801081,0.6304288262615341,0.4331407025198918,0.36957117373846593,0.6181658802228378,0.7433336102961735,0.3818341197771622,0.2566663897038265,0.6727139371824697,0.7238304079350613,0.32728606281753025,0.2761695920649387,0.8310211397567223,0.877196544749375,0.16897886024327766,0.12280345525062501,
0.8112214685115055,0.8333225088567097,0.18877853148849452,0.16667749114329033,0.6856090124864515,0.7092923185948188,0.31439098751354855,0.2907076814051812,0.6242934983360038,0.8445800309392155,0.3757065016639963,0.15541996906078454,0.6293698272236664,0.6006047770564309,0.37063017277633353,0.3993952229435691,0.77729985967495,0.8417101242851656,0.22270014032504998,0.15828987571483438,
0.7914804098433074,0.8286182616261144,0.20851959015669272,0.17138173837388554,0.5577182565299431,0.6716938128378284,0.44228174347005694,0.3283061871621717,0.5184378513233686,0.7449863768468596,0.4815621486766314,0.2550136231531403,0.259575186440667,0.47452275766595786,0.740424813559333,0.5254772423340421,0.7673801601279595,0.8724440413763452,0.23261983987204046,0.12755595862365482,
0.7910986221248014,0.829953144399086,0.2089013778751986,0.1700468556009141,0.4785763947871857,0.6210715277055497,0.5214236052128143,0.3789284722944503,0.5953880212169081,0.8038590185305036,0.4046119787830919,0.19614098146949646,0.5943420305516183,0.6708001548313666,0.40565796944838173,0.3291998451686334,0.8550998823037396,0.9207263170014214,0.14490011769626043,0.07927368299857862,
0.787805075573804,0.8028980218658616,0.21219492442619592,0.1971019781341385,0.5987315776325064,0.7450916724136704,0.40126842236749366,0.25490832758632953,0.46533361928148836,0.7141852854802465,0.5346663807185117,0.2858147145197535,0.5859438407303398,0.6669549351356981,0.41405615926966016,0.33304506486430185,0.7666044190501848,0.8279518233718074,0.23339558094981513,0.1720481766281926,
0.7828591517696311,0.7873010024592602,0.21714084823036897,0.21269899754073987,0.6223103135890858,0.6816870723074887,0.3776896864109142,0.31831292769251124,0.6552871146802476,0.7603345131050822,0.3447128853197524,0.23966548689491785,0.6755744365894246,0.7034362632363532,0.3244255634105754,0.2965637367636467,0.8079325131573901,0.8340467627774879,0.19206748684260985,0.1659532372225121,
0.7766235981335254,0.8003814283011467,0.22337640186647467,0.19961857169885336,0.5187317492240243,0.6258141506289601,0.4812682507759756,0.3741858493710399,0.5985207376426671,0.7264255117996733,0.4014792623573329,0.27357448820032665,0.6674366735987411,0.6217450316695466,0.3325633264012588,0.3782549683304534,0.8229493008654681,0.8955227167085484,0.1770506991345319,0.10447728329145159,
0.8195324145655775,0.814174434884585,0.1804675854344225,0.18582556511541504,0.775572555216045,0.777832162042677,0.22442744478395507,0.22216783795732292,0.6006050433944842,0.7704648003964116,0.3993949566055159,0.22953519960358834,0.5990422250492106,0.5700656017710146,0.4009577749507894,0.4299343982289853,0.8045424972136284,0.8267117908536036,0.1954575027863716,0.1732882091463964,
